ticker,name,sector,status,entry_date,entry_price,entry_valuation_gap,entry_quality_multiplier,entry_mom_12_2,entry_sector_momentum,last_check_date,last_price,last_valuation_gap,last_mom_12_2,last_sector_momentum,unrealized_return_pct,peak_unrealized_return_pct,peak_date,exit_date,exit_price,exit_reason,return_pct,holding_days,news_source,news_sentiment,news_reason,customer_concentration,customer_concentration_reason
SBIN.NS,State Bank of India,Financial Services,open,2026-09-07,1005.7999877929688,0.2664721240211924,1.0143750000000002,0.2368692004752608,0.1916210237806628,2026-09-20,996.2000122070312,0.27857190334401527,0.23686920047526083,0.1878706078376414,-0.009544616924288096,0.0102405924815827,2026-09-08,,,,,,ollama,positive,"L'action de State Bank of India est soutenue par des actualites positives sur ses resultats financiers, son retour sur le marche des obligations en dollars et son expansion, ainsi que par des annonces de recrutement et d'investissement.",diversified,"Le texte décrit une gamme large de produits et services bancaires, y compris des produits pour les particuliers, les entreprises, les associations et les institutions financières, ainsi que des services internationaux."
TGTX,"TG Therapeutics, Inc.",Healthcare,open,2026-09-07,55.98500061035156,0.2693092085755904,1.2530487804878048,0.5031141657317799,0.1038608722753562,2026-09-20,56.869998931884766,0.16622573895735804,0.5031141657317799,0.1038608722753562,0.01580777550924184,0.0302759609957175,2026-09-18,,,,,,ollama,positive,"Les actualites presentes montrent une augmentation des actions de TG Therapeutics, avec des pourcentages de variation de 10,2% à 15,1% depuis les dernieres declarations de resultats, ainsi qu'une analyse positive des prospects de l'entreprise.",diversified,"L'entreprise a plusieurs license agreements avec plusieurs entreprises, notamment LFB Biotechnologies S.A.S, GTC Biotherapeutics, LFB/GTC LLC, Ildong Pharmaceutical Co. Ltd. et Jiangsu Hengrui Medicine Co., ce qui suggère une base de clients large et diversifiée."
UFCS,"United Fire Group, Inc.",Financial Services,open,2026-09-07,55.97999954223633,0.2710157378437949,1.059583333333333,0.786945906331378,0.1916210237806628,2026-09-20,54.38999938964844,0.298404295910472,0.7869460197950975,0.1878706078376414,-0.02840300402982765,0.0,2026-09-07,,,,,,ollama,positive,"L'actualité présente plusieurs éléments positifs, tels que des gains de 71,4% en un an, des résultats financiers forts, une augmentation de la valeur de l'action et des annonces de dividendes et de nouveaux appoints au conseil d'administration.",diversified,"L'entreprise propose des produits diversifiés pour différents types de clients (petites et grandes entreprises, secteurs tels que la construction, les services, etc.) et vend ses produits via un réseau d'agences indépendantes."
BBY,"Best Buy Co., Inc.",Consumer Cyclical,open,2026-09-07,90.2699966430664,0.2150577163366658,1.0710167714884695,0.1047611245670518,0.0036748849442611,2026-09-20,92.8499984741211,0.1484813820750326,0.10476094635747679,0.0070048447012773,0.02858094524204069,0.0582696613696449,2026-09-17,,,,,,ollama,positive,"Les actualites presentes montrent une augmentation des ventes et des resultats positifs pour Best Buy Co., Inc., avec des comparables de ventes en augmentation de 4.1% et une augmentation de 70% des resultats nettes, ce qui suggere un ton general positif pour l'action.",diversified,"Le texte décrit une gamme large de produits et de services, y compris des produits pour consommation, des équipements de bureau, des appareils ménagers, des éléments de smart home et de smartwatch, des équipements de divertissement, des produits de santé et de soins, ainsi que des services de livrai"
BPOP,"Popular, Inc.",Financial Services,open,2026-09-07,171.32000732421875,0.25722235432508,1.079601990049751,0.3471601442503271,0.1903629882793052,2026-09-20,162.02999877929688,0.3228549240736216,0.34716030612400384,0.1878706078376414,-0.05422605736492159,0.0,2026-09-07,,,,,,ollama,positive,"Les actualites recentes sur Popular, Inc. (BPOP) mettent en avant des decisions positives telles que la declaration d'un dividende, des performances solides et des annonces de presentation de l'CEO, ce qui suggere un ton general positif.",diversified,"L'entreprise propose une large gamme de services financiers pour divers clients individuels et businessman, ainsi que des services pour les particuliers, les entreprises et les particuliers ayant besoin de services financiers spécialisés"
MU,"Micron Technology, Inc.",Technology,open,2026-09-07,1016.5900268554688,0.6952620731682566,1.4175531914893618,4.739115184703714,0.1823536824323966,2026-09-20,1015.7999877929688,0.6433869784889688,4.739115184703714,0.1795168115190744,-0.0007771461863970153,0.01739146775861,2026-09-09,,,,,,ollama,positive,"Bien que certaines actualites mentionnent des préoccupations sur la tendance de l'action, le ton général est dominé par des articles positifs qui soulignent les opportunités de croissance et les gains de l'action, notamment en lien avec l'industrie de la mémoire et de l'intelligence artificielle.",diversified,"L'entreprise vend ses produits à de nombreux clients différents, notamment dans des marchés tels que le data center, les PC, les graphiques, la networking, l'automobile, l'industrie et le consommateur embedded, ce qui suggère une base de clients large et diversifiée."
1590.TW,Airtac International Group,Industrials,open,2026-09-08,1330.0,0.4177240444763639,1.3473032069970845,0.9329979807476804,0.1193737788155853,2026-09-20,1255.0,0.4644698598728334,0.9329979807476805,0.1192019565331717,-0.05639097744360899,0.0037593984962405,2026-09-09,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des croissances de revenue et de profit, ainsi que des commentaires positifs sur la capacite de l'action a gagner en popularite.",diversified,"Airtac International Group offre une large gamme de produits pour différents secteurs, tels que l'automobile, la mécanique, l'électronique, etc., ce qui suggère qu'elle a une base de clients large et diversifiée."
2379.TW,Realtek Semiconductor Corp.,Technology,open,2026-09-08,695.0,0.2996896500516606,1.221187943262411,0.310909090073354,0.1823536824323966,2026-09-20,722.0,0.21605998470511367,0.310909090073354,0.1795168115190744,0.03884892086330938,0.0489208633093525,2026-09-17,,,,,,ollama,neutral,"Les actualites presentes sont mixtes, avec des informations sur des projets de financement, des prévisions de demande, des changements de direction chez Realtek et des préoccupations sur la sécurité de la chaîne d'approvisionnement mondiale, ce qui suggère un ton neutre.",diversified,"Le texte décrit une gamme large de produits et de services, y compris des communications, des médias, des périphériques, et des solutions de infrastructure, qui suggère une base de clients diverse et large."
2432.T,"DeNA Co., Ltd.",Industrials,open,2026-09-09,2528.5,0.3007648461431689,1.2667638483965014,0.1381305006164008,0.1193737788155853,2026-09-20,2545.5,0.24050666142724864,0.13813050061640086,0.1192019565331717,0.006723353767055462,0.025706940874036,2026-09-17,,,,,,ollama,positive,"L'actualité présente des informations positives sur DeNA Co., Ltd., telles que des gains de net income et des investissements de Nintendo, ce qui suggère un ton positif pour l'action.",diversified,"L'entreprise développe et opère une grande variété d'activités, allant de services de jeu mobile à des solutions pour les soins de santé et les entreprises, ce qui suggère une base de clients large et diversifiée."
2303.TW,United Microelectronics Corporation,Technology,open,2026-09-09,141.5,0.566465566369383,1.232269503546099,1.880521224401695,0.1823536824323966,2026-09-20,157.0,0.373203628078556,1.880521224401695,0.1795168115190744,0.10954063604240272,0.10954063604240272,2026-09-20,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des mentions de croissance, de gains de parts de marche, de lancements de nouveaux produits et de sentiments optimistes sur l'avenir de l'action.",concentrated,"L'entreprise semble dépendre d'un petit nombre de clients, notamment pour la fabrication de circuits intégrés, ce qui suggère une concentration de la base de clients."
4503.T,Astellas Pharma Inc.,Healthcare,open,2026-09-09,2237.0,0.7982723866824031,1.178861788617886,0.5042053470821488,0.1038608722753562,2026-09-20,2383.5,0.6960155844186231,0.5042053470821488,0.1038608722753562,0.06548949485918643,0.06548949485918643,2026-09-20,,,,,,ollama,positive,"L'action d'Astellas Pharma Inc. monte après l'annonce de Trump d'expansion de ses accords sur les prix des médicaments, ce qui suggère une tendance positive pour l'action.",concentrated,"La description de l'activité d'Astellas Pharma Inc. ne mentionne aucun client principal ou contrat gouvernemental unique, ce qui suggère une concentration sur une base de clients large et diversifiée."
GOOG,Alphabet Inc.,Communication Services,open,2026-09-09,327.2699890136719,0.4766594678185181,1.3737623762376237,0.3798702918026142,0.0018975127083582,2026-09-20,344.4100036621094,0.390231383808352,0.3798702918026142,0.0018975127083582,0.05237270517866355,0.072570051631003,2026-09-18,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des mentions de croissance de revenue, de renforcement de la position de Google dans le domaine de l'intelligence artificielle et de la croissance des activites de streaming.",concentrated,10-K SEC (2026-02-05) : customer or groups of affiliated customers represented more than 10% of our revenue [https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm]
2357.TW,ASUSTeK Computer Inc.,Technology,open,2026-09-09,979.0,0.237915232587309,1.0039964476021317,0.5838539104342888,0.1820396048892956,2026-09-20,957.0,0.2849019172381224,0.5838539104342888,0.1795168115190744,-0.022471910112359605,0.0102145045965271,2026-09-11,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des annonces de croissance, de nouveaux produits et de partenariats avec des entreprises majeures du secteur de l'informatique et de l'intelligence artificielle.",diversified,"Le texte mentionne une longue liste de produits et de services pour différents clients, tels que le grand public, les étudiants, les professionnels, les entreprises, les gouvernements, les médicaux, les consommateurs finis et les professionnels de l'informatique, ce qui suggère une base de clients l"
5706.T,"Mitsui Kinzoku Company, Limited",Industrials,open,2026-09-11,23135.0,0.3235396211524739,1.3204379562043795,1.5625125197299004,0.1194109799406772,2026-09-20,22795.0,0.34692716961313885,1.5625125197299004,0.1192019565331717,-0.014696347525394393,0.0088610330667819,2026-09-11,,,,,,ollama,positive,"L'action de Mitsui Kinzoku Company, Limited est soutenue par des actualites positives sur son partenariat avec Gelion PLC pour le developpement et la mise en echelle de la technologie de batterie à soufre.",diversified,"L'entreprise semble fournir un large éventail de produits et services à une base de clients diverse, y compris des clients B2B et du grand public, ce qui suggère une concentration de base."
9766.T,Konami Group Corporation,Communication Services,open,2026-09-11,20480.0,0.2860214323534769,1.2425742574257426,0.0427199001296747,0.0018975127083582,2026-09-20,21055.0,0.2610352071994846,0.04271990012967475,0.0018975127083582,0.028076171875,0.062255859375,2026-09-14,,,,,,ollama,positive,"Les actualites presentes montrent une rotation des investissements vers les actions de jeux vidéo japonaises, une premiere sortie de slot de Bomberman et des resultats de bilan superieurs, indiquant un ton general positif pour l'action de Konami Group Corporation.",diversified,"L'entreprise a une présence dans plusieurs domaines différents (démarrages de jeux vidéo, arcade, systèmes de jeux, sports), ce qui suggère une base de clients large et diversifiée."
2006.TW,Tung Ho Steel Enterprise Corporation,Basic Materials,open,2026-09-11,82.0999984741211,0.702394441812699,1.0926573426573427,0.4120969916689139,0.2669720960973309,2026-09-20,85.5,0.6405216767881243,0.4120969916689139,0.2686829933944956,0.041412930439342466,0.0669914750575015,2026-09-20,,,,,,ollama,neutral,L'actualité présente une équilibre entre des informations positives (financement et stabilisation des prix) et des informations neutres ou négatives (article sur l'urban mining et un article scientifique sur l'utilisation du slag de fer),concentrated,"le texte ne mentionne qu'un seul grand groupe comme client principal et ne précise pas si le secteur public est un seul client ou plusieurs, mais il ne mentionne pas non plus de diversification de clients"
SAF.PA,Safran SA,Industrials,open,2026-09-11,328.8999938964844,0.2629175600624009,1.2624087591240878,0.135576498491323,0.1194109799406772,2026-09-20,323.0,0.25253127238311035,0.13557649849132303,0.1192019565331717,-0.01793856493150714,0.0133779081123035,2026-09-17,,,,,,ollama,neutral,"Les actualites presentes sont mixtes, avec des informations positives sur des expansions de marche et des partenariats, mais aussi des informations négatives sur une chute de la valeur de l'action et des prévisions de croissance moins optimistes.",concentrated,"L'entreprise semble dépendre d'un petit nombre de clients, notamment des gouvernements et des grands groupes, comme en témoigne son présence sur différents marchés géographiques et son offre de produits spécialisés."
2606.TW,U-Ming Marine Transport Corporation,Industrials,open,2026-09-14,76.30000305175781,0.2524982154685204,1.0890510948905108,0.3906952772992631,0.1194109799406772,2026-09-20,79.80000305175781,0.1562683088845136,0.3906952772992631,0.1192019565331717,0.04587155779831087,0.04587155779831087,2026-09-20,,,,,,ollama,positive,"L'actualité présente plusieurs titres positifs, tels que le « U-Ming Wins » et le « U-Ming 2026 Annual Shareholders' Meeting », qui suggèrent une performance positive et une croissance de l'entreprise.",concentrated,"La description mentionne une relation exclusivement basée sur la fourniture de commodités aux secteurs public et privé, suggérant un client principal ou un contrat gouvernemental unique."
GEV,GE Vernova Inc.,Industrials,open,2026-09-14,874.0,0.4685005502909927,1.408625730994152,0.4645801599471213,0.1193737788155853,2026-09-20,940.3300170898438,0.37189979210196733,0.4645800142423697,0.1192019565331717,0.07589246806618277,0.0875686191585025,2026-09-17,,,,,,ollama,negative,"L'actualité présente plusieurs éléments négatifs, tels que une nouvelle note de vente avec un prix cible bas, une réduction du 9% du cours de l'action et des prévisions de chute du cours de 50%.",concentrated,"L'entreprise semble être dépendante de clients spécifiques, tels que des clients industriels ou gouvernementaux, ainsi qu'un contrat gouvernemental unique, ce qui suggère une concentration du clientèle."
2548.TW,"Huaku Development Co., Ltd.",Real Estate,open,2026-09-15,91.8000030517578,0.270967459105722,1.110655737704918,0.0882208030477287,0.0397131986361674,2026-09-20,97.0999984741211,0.15034744186325466,0.08822080304772872,0.038685692271572,0.057734153008416556,0.0631807759210334,2026-09-18,,,,,,ollama,positive,"L'actualité mentionne une nouvelle stratégie commerciale positive et une augmentation des actions du marché, ce qui suggère un ton positif pour l'action.",concentrated,"Le texte ne mentionne qu'un seul groupe, sans préciser s'il s'agit d'un client principal ou si cela fait référence à une relation de fourniture unique, ce qui suggère une concentration sur un client ou un fournisseur."
LCII,LCI Industries,Consumer Cyclical,open,2026-09-16,87.31500244140625,0.470213435689327,0.9795168067226888,0.1250230723223908,0.0070048447012773,2026-09-20,85.5999984741211,0.4996692992396683,0.12502307232239085,0.0070048447012773,-0.019641572688909092,0.0,2026-09-16,,,,,,ollama,neutral,"Bien que LCI Industries ait rapporté une augmentation des bénéfices et une expansion des marges, l'actualité souligne également la softness du marché et la nécessité de cost-cutting, ce qui maintient un ton neutre.",diversified,"Le texte mentionne l'existence de deux segments (OEM et Aftermarket) et de plusieurs types de clients (OEMs de RVs, Aftermarket, direct-to-consumer, retail dealers, wholesale distributors, service centers, etc.), ce qui suggère une base de clients large et diversifiée."
