ticker,name,side,source,status,currency,fractional,entry_date,entry_price,shares,entry_value_eur,last_check_date,last_price,current_value_eur,unrealized_return_pct,peak_unrealized_return_pct,peak_date,exit_date,exit_price,exit_reason,exit_value_eur,return_pct,holding_days,signal_reason
ARCC,Ares Capital Corporation,long,seekingalpha.com,open,USD,True,2026-09-21,19.48500061035156,1.9625072632930007,33.333333333333336,2026-09-26,19.200000762939453,32.845779080515406,-0.014626627584537921,0.0020528102091752,2026-09-21,,,,,,,Ares Capital est considérée comme l'étalon or des BDCs
BRK-B,Berkshire Hathaway Inc. New,long,thedailyupside.com,open,USD,True,2026-09-21,507.75,0.0753115809415726,33.333333333333336,2026-09-26,505.4800109863281,33.18431058502072,-0.004470682449378427,0.0030920872953594,2026-09-23,,,,,,,Warren Buffett restera sur le conseil d'administration après sa démission comme président de la société.
ET,Energy Transfer LP,short,seekingalpha.com,open,USD,True,2026-09-21,20.86739921569824,1.83249741991405,33.333333333333336,2026-09-26,20.190000534057617,34.415401866229416,0.03246205598688234,0.037259082674902,2026-09-25,,,,,,,Rating Downgrade
INSW,"International Seaways, Inc.",short,seekingalpha.com,open,USD,True,2026-09-21,109.08999633789062,0.3505312724059709,33.333333333333336,2026-09-26,105.63999938964844,34.38750788769434,0.03162523663083017,0.0687046967530627,2026-09-23,,,,,,,Downgrade
ENRD,Einride AB,long,seekingalpha.com,open,USD,True,2026-09-21,3.8798999786376953,9.855783765979988,33.333333333333336,2026-09-26,4.139999866485596,35.56792605720064,0.06703778171601904,0.076058716390102,2026-09-25,,,,,,,le prix des actions a ralli dans la prémarkt
FB,ProShares S&P 500 Dynamic Buffe,long,seekingalpha.com,open,USD,True,2026-09-22,45.695098876953125,0.835976150214236,33.333333333333336,2026-09-26,45.611000061035156,33.27198553164719,-0.0018404340505844274,0.0003260788987382,2026-09-22,,,,,,,Meta a teamé avec Shopify pour permettre les achats grâce à l'agent Muse AI.
MPLX,MPLX LP,long,seekingalpha.com,open,USD,True,2026-09-22,59.59000015258789,0.6410473694411489,33.333333333333336,2026-09-26,56.79999923706055,31.772668284173417,-0.04681995147479756,0.0010069033921358,2026-09-23,,,,,,,Superior Distribution Growth Justifies Premium Multiple
VKTX,"Viking Therapeutics, Inc.",long,seekingalpha.com,closed,USD,True,2026-09-22,40.185001373291016,0.9506037461082132,33.333333333333336,2026-09-23,30.11000061035156,24.976151616578186,-0.2507154515026546,0.0165483906458709,2026-09-22,2026-09-23,30.11000061035156,stop_loss,23.976151616578186,-0.2807154515026546,1.0,"The market might shrug off the maintenance data, suggesting that the stock has potential for a rebound."
AI,"C3.ai, Inc.",short,mail.beehiiv.com,open,USD,True,2026-09-22,10.835000038146973,3.5187574872088674,33.333333333333336,2026-09-26,10.649999618530273,33.902477830996354,0.017074334929890633,0.0198431150743826,2026-09-25,,,,,,,NVIDIA Just Named AI's Next Bottleneck—And These 3 Stocks Sit Right In It
MBGAF,Mercedes Benz Group AG,long,seekingalpha.com,open,USD,True,2026-09-22,49.79999923706055,0.7655770701250396,33.333333333333336,2026-09-26,47.29999923706055,31.6599732006023,-0.050200803981931164,0.0090361600368171,2026-09-23,,,,,,,Mercedes-Benz (MBGAF) is partnering with London-based autonomous-driving startup Wayve as the German auto giant seeks to bolster its autonomous driving technology
CS.PA,AXA,short,aktionnaire.com,open,EUR,False,2026-09-23,44.84000015258789,1.0,44.84000015258789,2026-09-26,44.0,45.68000030517578,0.018733277201815723,0.0363514955969767,2026-09-23,,,,,,,"L'extrait mentionne que le roman de Thélyson Orélien est en lice pour les prix Goncourt, Renaudot, Femina, Médicis et le Goncourt des Lycéens, mais l'Axa est citée dans un contexte où son roman est suspecté d'avoir été écrit par une IA, ce qui pourrait être perçu comme négatif pour la réputation de "
ANTW,Anthropic AI Lab Ecosystem ETF,long,seekingalpha.com,open,USD,True,2026-09-23,25.96999931335449,1.4672293822670237,33.333333333333336,2026-09-26,25.530000686645508,32.76858087749644,-0.016942573675106765,2.220446049250313e-16,2026-09-23,,,,,,,Anthropic (ANTHRO) is said to be in early talks to lease up to 1 gigawatt in compute capacity from Stre
WES,"Western Midstream Partners, LP",long,seekingalpha.com,open,USD,True,2026-09-23,46.38999938964844,0.8187621667656181,33.333333333333336,2026-09-26,45.599998474121094,32.76568159379079,-0.01702955218627633,0.0,2026-09-23,,,,,,,7.8% Yield To Buy Now
DKS,Dick's Sporting Goods Inc,long,mail.beehiiv.com,open,USD,True,2026-09-23,132.5449981689453,0.2863663290093285,33.333333333333336,2026-09-26,136.42999267578125,34.31035863555913,0.029310759066773828,0.029310759066773828,2026-09-26,,,,,,,Les insiders signalent une grande valeur dans DICK’s Sporting Goods.
BDC,Belden Inc,long,analystratings.net,open,USD,True,2026-09-23,114.06999969482422,0.3327467752760173,33.333333333333336,2026-09-26,112.44999694824219,32.85993899917709,-0.014201830024687334,0.0026299908175717,2026-09-23,,,,,,,Belden Initiated
GPK,Graphic Packaging Holding Compa,long,analystratings.net,open,USD,True,2026-09-23,9.704999923706056,3.9110175015534265,33.333333333333336,2026-09-26,9.380000114440918,32.21707088504187,-0.03348787344874404,0.0,2026-09-23,,,,,,,Graphic Packaging Upgraded
ALV,"Autoliv, Inc.",short,analystratings.net,open,USD,True,2026-09-23,114.91500091552734,0.3302999978400589,33.333333333333336,2026-09-26,117.5199966430664,32.577703605045734,-0.02266889184862797,0.0123569434593585,2026-09-24,,,,,,,Autoliv Downgraded
BAC,Bank of America Corporation,short,substack.com,open,USD,True,2026-09-24,56.0,0.6770224088714236,33.333333333333336,2026-09-26,56.70000076293945,32.91666621253604,-0.012500013623918838,0.0,2026-09-24,,,,,,,"BofA's estimate would take the stock of outstanding bills to roughly $8tn, or 24.3 per cent of marketable Treasury debt, by next September."
SCHD,Schwab US Dividend Equity ETF,long,seekingalpha.com,open,USD,True,2026-09-24,33.33000183105469,1.137252625537068,33.333333333333336,2026-09-26,33.209999084472656,33.213318591869765,-0.003600442243907098,0.0,2026-09-24,,,,,,,"JEPI est compare a SCHD et recommande JEPI comme SCHD des covered call ETFs, ce qui suggere que JEPI est une option viable pour les investisseurs"
SDS,ProShares UltraShort S&P500,long,seekingalpha.com,open,USD,True,2026-09-24,54.11000061035156,0.7005106572530853,33.333333333333336,2026-09-26,53.2599983215332,32.80970721417454,-0.015708783574764018,0.0,2026-09-24,,,,,,,SanDisk's $15.5 billion buyback could retire up to 5.6% of current shares
O,Realty Income Corporation,long,seekingalpha.com,open,USD,True,2026-09-24,55.595001220703125,0.681799285173985,33.333333333333336,2026-09-26,55.540000915527344,33.300356564458355,-0.0009893030662494473,0.000269797451553,2026-09-25,,,,,,,les YTD lows font de la quotité mensuelle une opportunité attractive
MS,Morgan Stanley,short,thedailyupside.com,open,USD,True,2026-09-24,196.1699981689453,0.1932233901479574,33.333333333333336,2026-09-26,196.30999755859375,33.30954454623453,-0.0007136636129643215,0.004307494665802,2026-09-25,,,,,,,accidentellement envoie a ses clients une version interne de documents contenant des informations confidentielles sur 100 deals d'investissement en Asie
BB,BlackBerry Limited,long,seekingalpha.com,open,USD,True,2026-09-24,8.30840015411377,4.562205886623595,33.333333333333336,2026-09-26,8.210000038146973,32.93855169009052,-0.011843449297284425,0.0507437509390795,2026-09-25,,,,,,,BlackBerry posts a beat-and-raise helped by QNX growth
KRP,Kimbell Royalty Partners,long,seekingalpha.com,open,USD,True,2026-09-24,14.510000228881836,2.612310923060765,33.333333333333336,2026-09-26,14.569999694824219,33.4711680794761,0.004135042384282972,0.0192970178190527,2026-09-25,,,,,,,
AIG,"American International Group, I",long,seekingalpha.com,open,USD,True,2026-09-24,75.68000030517578,0.5008540161029823,33.333333333333336,2026-09-26,74.16999816894531,32.66825135212233,-0.01995245943633006,0.0,2026-09-24,,,,,,,
ORCL,Oracle Corporation,short,seekingalpha.com,open,USD,True,2026-09-24,138.47000122070312,0.273894682730251,33.333333333333336,2026-09-26,137.10000610351562,33.66312681570258,0.00989380447107746,0.010038270942404,2026-09-25,,,,,,,"Oracle’s (ORCL) credit default swaps on Thursday spiked to record highs, signaling mounting investor anxiety about the impact of AI debt on the market."
GOOGL,Alphabet Inc.,long,seekingalpha.com,open,USD,True,2026-09-25,341.9349975585937,0.1111820399445426,33.333333333333336,2026-09-26,343.9200134277344,33.526841444847086,0.005805243345412547,0.0065363764607269,2026-09-25,,,,,,,Something Big Is Coming
AKAM,"Akamai Technologies, Inc.",long,seekingalpha.com,open,USD,True,2026-09-25,117.58000183105467,0.323329052261979,33.333333333333336,2026-09-26,113.94000244140625,32.30141199383022,-0.030957640185093505,0.0,2026-09-25,,,,,,,GF says Akamai's deal with Anthropic should boost CPU demand
COIN,"Coinbase Global, Inc.",short,seekingalpha.com,open,USD,True,2026-09-25,193.8860015869141,0.1960792952860736,33.333333333333336,2026-09-26,195.11000061035156,33.12290056813123,-0.006312982956063307,0.0,2026-09-25,,,,,,,2 popular dividend stocks avec sell ratings
TFI.PA,TF1,long,news.meilleurtaux.com,open,EUR,False,2026-09-25,6.389999866485596,5.0,31.94999933242798,2026-09-26,6.420000076293945,32.10000038146973,0.004694868612704628,0.0062597750686694,2026-09-26,,,,,,,Identifie comme ayant un fort potentiel de hausse
CIEN,Ciena Corporation,long,mail.beehiiv.com,open,USD,True,2026-09-25,357.5849914550781,0.1062918325710019,33.333333333333336,2026-09-26,356.9100036621094,33.27041236730676,-0.0018876289807973068,0.0,2026-09-25,,,,,,,"un analyste voit 50% d'objectif de cours, après avoir chute de 40%"
PTY,Pimco Corporate & Income Opport,long,seekingalpha.com,open,USD,True,2026-09-26,10.93000030517578,3.477038219217,33.333333333333336,2026-09-26,10.930000305175781,33.33333333333334,2.220446049250313e-16,2.220446049250313e-16,2026-09-26,,,,,,,don't Panic-Sell This Income Fund
SCHG,Schwab U.S. Large-Cap Growth ET,long,seekingalpha.com,open,USD,True,2026-09-26,36.2599983215332,1.0480979193697524,33.333333333333336,2026-09-26,36.2599983215332,33.333333333333336,0.0,0.0,2026-09-26,,,,,,,5 High-Yield Picks
ACHR,Archer Aviation Inc.,long,tipranks.com,open,USD,True,2026-09-26,5.610000133514404,6.774336522759029,33.333333333333336,2026-09-26,5.610000133514404,33.333333333333336,0.0,0.0,2026-09-26,,,,,,,"One Aerospace Stock Is a Buy, the Other Is Not Even Close, Says Investor"
RKLB,Rocket Lab Corporation,short,tipranks.com,open,USD,True,2026-09-26,73.94999694824219,0.513915217924198,33.333333333333336,2026-09-26,73.94999694824219,33.333333333333336,-0.0,0.0,2026-09-26,,,,,,,"One Aerospace Stock Is a Buy, the Other Is Not Even Close, Says Investor"
SNDK,Sandisk Corporation,long,mail.beehiiv.com,open,USD,True,2026-09-26,1777.800048828125,0.021376998398779903,33.333333333333336,2026-09-26,1777.800048828125,33.333333333333336,0.0,0.0,2026-09-26,,,,,,,"SanDisk’s $1,800 Breakout Turns Memory Hardware Into a Profit Story"
